完整名称,IndexID,CodeName,FullName,ID,生命值,攻击力,防御力,暴击伤害,失衡值上限,能否失衡,失衡值自动回复,失衡值自动回复时限,基础失衡恢复速度,默认失衡恢复时间,失衡易伤倍率,可连携次数,初始抗打断等级,冻结时间抵抗,冰伤害抗性,火伤害抗性,电伤害抗性,物理伤害抗性,以太伤害抗性,冰异常抗性,火异常抗性,电异常抗性,物理异常抗性,以太异常抗性,冰失衡抗性,火失衡抗性,电失衡抗性,物理失衡抗性,以太失衡抗性,冰异常条,火异常条,电异常条,物理异常条,以太异常条,基础积蓄上限提升系数,能量球掉落,未知变量（1.7版本新增）,标签列表,70级最大生命值,70级最大攻击力,70级最大失衡值上限,60级及以上防御力
冥宁芙·灰纱,11432,Monster_LampasGreyVeil,Gray Veil Marionette,900011432,17918,120,60,0.5,5543,True,0.0,0.0,0.1428,7.002801,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.0,5.0,100,"以骸, 中体型, 首领, 冥宁芙·双子, 主线首领",4442768.1,3912.732,13026.05,952.8
自律辅助单位·「捷足巡游者Ⅱ型」,11441,Monster_LightfootRover,Autonomous Support Unit - Lightfoot Rover MK II,900011441,7097,79,54,0.5,3502,True,0.0,0.0,0.1,10.0,0.5,2,3,0.5,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,20001,20002,20013,20004,20005,0.0,3.0,75,"机械, 非强化型, 中体型",1759701.15,2575.8819,8229.7,857.52
自律辅助单位·「捷足巡游者Ⅱ型」,11442,Monster_LightfootRover,Autonomous Support Unit - Lightfoot Rover MK II,900011442,7351,91,54,0.5,3972,True,0.0,0.0,0.1,10.0,0.5,2,5,0.5,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,20001,20002,20013,20004,20005,0.0,3.0,75,"机械, 强化型, 中体型",1822680.45,2967.1551,9334.2,857.52
自律辅助单位·「捷足巡游者」,11443,Monster_LightfootRoverCam,Autonomous Support Unit - Lightfoot Rover,900011443,7097,79,54,0.5,3502,True,0.0,0.0,0.1,10.0,0.5,2,3,0.5,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,20001,20012,20003,20004,20005,0.0,3.0,75,"机械, 非强化型, 中体型, 防卫军",1759701.15,2575.8819,8229.7,857.52
自律辅助单位·「捷足巡游者」,11444,Monster_LightfootRoverCam,Autonomous Support Unit - Lightfoot Rover,900011444,7351,91,54,0.5,3972,True,0.0,0.0,0.1,10.0,0.5,2,5,0.5,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,20001,20012,20003,20004,20005,0.0,3.0,75,"机械, 强化型, 中体型, 防卫军",1822680.45,2967.1551,9334.2,857.52
自律辅助单位·「重装侵袭者Ⅱ型」,11451,Monster_HeavyStriker,Autonomous Support Unit - Heavy Striker MK II,900011451,8835,97,54,0.5,3502,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,20001,20002,20013,20004,20005,0.0,3.0,75,"机械, 非强化型, 中体型",2190638.25,3162.7917,8229.7,857.52
自律辅助单位·「重装侵袭者Ⅱ型」,11452,Monster_HeavyStriker,Autonomous Support Unit - Heavy Striker MK II,900011452,9088,111,54,0.5,3972,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,20001,20002,20013,20004,20005,0.0,3.0,75,"机械, 强化型, 中体型",2253369.6,3619.2771,9334.2,857.52
自律战术单位·「护戍盾卫Ω型」,11453,Monster_HeavyStrikerBoss,Autonomous Tactical Unit - Shielded Defender Omega,900011453,20548,120,60,0.5,5543,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,30001,30002,30013,30004,30005,0.0,5.0,100,"机械, 中体型, 首领",5094876.6,3912.732,13026.05,952.8
自律辅助单位·「重装侵袭者」,11454,Monster_HeavyStrikerCam,Autonomous Support Unit - Heavy Striker,900011454,8414,92,54,0.5,3335,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,20001,20012,20003,20004,20005,0.0,3.0,75,"机械, 非强化型, 中体型, 防卫军",2086251.3,2999.7612,7837.25,857.52
自律辅助单位·「重装侵袭者」,11455,Monster_HeavyStrikerCam,Autonomous Support Unit - Heavy Striker,900011455,8655,106,54,0.5,3783,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,20001,20012,20003,20004,20005,0.0,3.0,75,"机械, 强化型, 中体型, 防卫军",2146007.25,3456.2466,8890.05,857.52
自律战术单位·「护戍盾卫」,11456,Monster_HeavyStrikerBossCam,Autonomous Tactical Unit — Shielded Defender,900011456,20548,120,60,0.5,5543,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.2,30001,30012,30003,30004,30005,0.0,5.0,100,"机械, 中体型, 首领, 防卫军",5094876.6,3912.732,13026.05,952.8
自律辅助单位·「重装侵袭者Ⅱ型」,11457,Monster_HeavyStriker,Autonomous Support Unit - Heavy Striker MK II,900011457,9088,111,54,0.5,3972,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,20001,20002,20013,20004,20005,0.0,3.0,75,"机械, 强化型, 中体型",2253369.6,3619.2771,9334.2,857.52
恶灵,11461,Monster_Ahriman,Ahriman,900011461,1240,54,36,0.5,600,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 黑色",307458.0,1760.7294,1410.0,571.68
恶灵,11462,Monster_Ahriman,Ahriman,900011462,1615,54,36,0.5,900,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 小体型, 黑色",400439.25,1760.7294,2115.0,571.68
恶灵·蓄能型,11463,Monster_AhrimanRed,Ahriman - Energized,900011463,1240,54,36,0.5,600,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 小体型, 红色",307458.0,1760.7294,1410.0,571.68
恶灵·蓄能型,11464,Monster_AhrimanRed,Ahriman - Energized,900011464,1615,54,36,0.5,900,True,0.0,0.0,0.5,2.0,1.0,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 小体型, 红色",400439.25,1760.7294,2115.0,571.68
游魂,11471,Monster_Specter,Specter,900011471,1123,66,40,0.5,600,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 黑色",278447.85,2152.0026,1410.0,635.2
游魂,11472,Monster_Specter,Specter,900011472,1373,66,40,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 小体型, 黑色",340435.35,2152.0026,2115.0,635.2
游魂·蓄能型,11473,Monster_SpecterRed,Specter - Energized,900011473,1123,66,40,0.5,600,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 小体型, 红色",278447.85,2152.0026,1410.0,635.2
游魂·蓄能型,11474,Monster_SpecterRed,Specter - Energized,900011474,1373,66,40,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 小体型, 红色",340435.35,2152.0026,2115.0,635.2
匪祸侵蚀体·恶毒打手,11481,Monster_ViciousStriker,Corrupted Bandit - Vicious Striker,900011481,1123,54,40,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 小体型",278447.85,1760.7294,1410.0,635.2
匪祸侵蚀体·恶毒打手,11482,Monster_ViciousStriker,Corrupted Bandit - Vicious Striker,900011482,1373,54,40,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 小体型",340435.35,1760.7294,2115.0,635.2
匪祸侵蚀体·贪婪射手,11491,Monster_GreedyGunner,Corrupted Bandit - Greedy Ranger,900011491,1123,66,40,0.5,600,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 小体型",278447.85,2152.0026,1410.0,635.2
匪祸侵蚀体·贪婪射手,11492,Monster_GreedyGunner,Corrupted Bandit - Greedy Ranger,900011492,1373,66,40,0.5,900,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 小体型",340435.35,2152.0026,2115.0,635.2
匪祸侵蚀体·狂乱暴徒,11501,Monster_FrenziedManiac,Corrupted Bandit - Frenzied Maniac,900011501,6083,92,50,0.5,2668,True,0.0,0.0,0.1,10.0,0.5,2,3,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 中体型",1508279.85,2999.7612,6269.8,794.0
匪祸侵蚀体·狂乱暴徒,11502,Monster_FrenziedManiac,Corrupted Bandit - Frenzied Maniac,900011502,6301,106,50,0.5,3026,True,0.0,0.0,0.1,10.0,0.5,2,5,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 中体型",1562332.95,3456.2466,7111.1,794.0
匪祸侵蚀体·盛怒恶霸,11511,Monster_WickedWrath,Corrupted Bandit - Wicked Wraith,900011511,8835,88,50,0.5,3502,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 中体型",2190638.25,2869.3368,8229.7,794.0
匪祸侵蚀体·盛怒恶霸,11512,Monster_WickedWrath,Corrupted Bandit - Wicked Wraith,900011512,9088,101,50,0.5,3972,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 中体型",2253369.6,3293.2161,9334.2,794.0
匪祸侵蚀体·凶心疯汉,11521,Monster_RuthlessFiend,Corrupted Bandit - Ruthless Fiend,900011521,8417,83,45,0.5,4161,True,0.0,0.0,0.0769,13.0039,0.5,2,5,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 大体型",2086995.15,2706.3063,9778.35,714.6
匪祸侵蚀体·凶心疯汉,11522,Monster_RuthlessFiend,Corrupted Bandit - Ruthless Fiend,900011522,8736,95,45,0.5,4753,True,0.0,0.0,0.0769,13.0039,0.5,2,5,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 大体型",2166091.2,3097.5795,11169.55,714.6
互利型共生以骸群·代号：尼尼微,11531,Monster_Nineveh,Symbiotic Ethereal Swarm - Code Name: Nineveh,900011531,21539,120,60,0.5,10028,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30011,30002,30003,30004,30005,0.0,5.0,100,"生物, 巨型",5340595.05,3912.732,23565.8,952.8
偏利型共生以骸群·代号：杰佩托,11541,Monster_Geppetto,Parasitic Ethereal Swarm — Code Name: Geppetto,900011541,26924,144,60,0.5,11031,True,0.0,0.0,0.0833,12.0048,0.5,3,99,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30011,30002,30003,30004,30005,0.1,5.0,100,"以骸, 巨型, 杰佩托",6675805.8,4695.2784,25922.85,952.8
偏利型共生以骸群·代号：杰佩托,11542,Monster_Geppetto,Parasitic Ethereal Swarm — Code Name: Geppetto,900011542,26924,144,60,0.5,11031,True,0.0,0.0,0.0833,12.0048019,0.5,3,99,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30011,30002,30003,30004,30005,0.1,5.0,100,"以骸, 巨型, 杰佩托, 合作, HatredLine",6675805.8,4695.2784,25922.85,952.8
偏利型共生以骸群·代号：杰佩托,11542,Monster_Geppetto,Parasitic Ethereal Swarm — Code Name: Geppetto,900011543,26924,144,60,0.5,11031,True,0.0,0.0,0.0833,12.0048019,0.5,3,99,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30011,30002,30003,30004,30005,0.1,5.0,100,"以骸, 巨型, 杰佩托, 合作, HatredLine",6675805.8,4695.2784,25922.85,952.8
骸蜂,11561,Monster_NinevehBee,Hornet,900011561,1123,60,43,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,2.0,50,"以骸, 非强化型, 小体型",278447.85,1956.366,1410.0,682.84
骸蜂,11562,Monster_NinevehBee,Hornet,900011562,923,60,43,0.5,360,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,2.0,50,"以骸, 非强化型, 小体型",228857.85,1956.366,846.0,682.84
魔神黄金邦布,11571,Monster_MazingerGoldenBomb,Mecha Golden Bangboo,900011571,24328,144,60,0.5,6097,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,30001,30002,30013,30004,30005,0.1,5.0,100,"机械, 大体型, 首领",6032127.6,4695.2784,14327.95,952.8
重机素体,11581,Monster_HeavyMachineBase,,900011581,168,54,40,0.5,600,True,0.0,0.0,0.1538,6.50195059,0.5,1,99,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,10001,10002,10013,10004,10005,0.0,,50,"机械, 巨型",41655.6,1760.7294,1410.0,635.2
莫尔斯,11601,Monster_Mors,Mors,900011601,9904,83,50,0.5,5253,True,0.0,0.0,0.1428,7.002801,1.0,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 小体型, 不提升抗打断能力",2455696.8,2706.3063,12344.55,794.0
离子体·多佩冈亚·莫尔斯,11602,Monster_MorsSlime,Ionized - Doppelganger - Mors,900011602,9904,83,50,0.5,5253,True,0.0,0.0,0.1428,7.002801,1.0,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 小体型, 多佩冈亚, 不提升抗打断能力",2455696.8,2706.3063,12344.55,794.0
离子体·多佩冈亚·莫尔斯,11603,Monster_MorsSlime,Ionized - Doppelganger - Mors,900011603,10220,95,50,0.5,5958,True,0.0,0.0,0.1428,7.002801,1.0,2,4,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 小体型, 多佩冈亚, 不提升抗打断能力",2534049.0,3097.5795,14001.3,794.0
巴罗姆,11611,Monster_Bellum,Bellum,900011611,10545,102,50,0.5,6256,True,0.0,0.0,0.0769,13.0039,0.5,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 中体型, 不提升抗打断能力",2614632.75,3325.8222,14701.6,794.0
离子体·多佩冈亚·巴罗姆,11612,Monster_BellumSlime,Ionized - Doppelganger - Bellum,900011612,10545,102,50,0.5,6256,True,0.0,0.0,0.0769,13.0039,0.5,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 中体型, 多佩冈亚, 不提升抗打断能力",2614632.75,3325.8222,14701.6,794.0
离子体·多佩冈亚·巴罗姆,11613,Monster_BellumSlime,Ionized - Doppelganger - Bellum,900011613,10945,116,50,0.5,7146,True,0.0,0.0,0.0769,13.0039,0.5,2,4,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 中体型, 多佩冈亚, 不提升抗打断能力",2713812.75,3782.3076,16793.1,794.0
波可娜,11621,Monster_Pulchra,Pulchra,900011621,9904,102,50,0.5,5253,True,0.0,0.0,0.1428,7.002801,1.0,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"生物, 小体型, 不提升抗打断能力",2455696.8,3325.8222,12344.55,794.0
离子体·多佩冈亚·波可娜,11622,Monster_PulchraSlime,Ionized - Doppelganger - Pulchra,900011622,9904,102,50,0.5,5253,True,0.0,0.0,0.1428,7.002801,1.0,2,3,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 小体型, 多佩冈亚, 不提升抗打断能力",2455696.8,3325.8222,12344.55,794.0
离子体·多佩冈亚·波可娜,11623,Monster_PulchraSlime,Ionized - Doppelganger - Pulchra,900011623,10220,116,50,0.5,5958,True,0.0,0.0,0.1428,7.002801,1.0,2,4,0.5,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 小体型, 多佩冈亚, 不提升抗打断能力",2534049.0,3782.3076,14001.3,794.0
简·杜,11641,Monster_JaneDoe,Jane Doe,900011641,17918,120,60,0.5,5543,True,0.0,0.0,0.1428,7.002801,1.0,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30011,30002,30003,30004,30005,0.0,5.0,100,"生物, 小体型, 首领, 不提升抗打断能力",4442768.1,3912.732,13026.05,952.8
离子体·多佩冈亚·简,11642,Monster_JaneDoeSlime,Ionized - Doppelganger - Jane,900011642,17918,120,60,0.5,5543,True,0.0,0.0,0.1428,7.002801,1.0,3,1,0.75,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.0,30011,30002,30003,30004,30005,0.0,5.0,100,"以骸, 小体型, 首领, 多佩冈亚, 不提升抗打断能力",4442768.1,3912.732,13026.05,952.8
绞杀藤,11651,Monster_NinevehVine,Constricting Vine,900011651,472,63,36,0.5,630,False,0.0,0.0,0.1538,6.5,0.5,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,3.0,50,"以骸, 非强化型, 中体型",117032.4,2054.1843,1480.5,571.68
绞杀藤,11652,Monster_NinevehVine,Constricting Vine,900011652,472,63,36,0.5,630,False,0.0,0.0,0.1538,6.5,0.5,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,3.0,50,"以骸, 非强化型, 中体型",117032.4,2054.1843,1480.5,571.68
绞杀藤,11653,Monster_NinevehVine,Constricting Vine,900011653,472,63,36,0.5,630,False,0.0,0.0,0.1538,6.5,0.5,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,3.0,50,"以骸, 非强化型, 中体型",117032.4,2054.1843,1480.5,571.68
绞杀藤,11654,Monster_NinevehVine,Constricting Vine,900011654,472,63,36,0.5,630,False,0.0,0.0,0.1538,6.5,0.5,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,3.0,50,"以骸, 非强化型, 中体型",117032.4,2054.1843,1480.5,571.68
绞杀藤,11661,Monster_NinevehVine,Constricting Vine,900011661,472,63,36,0.5,630,False,0.0,0.0,0.1538,6.5,0.5,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001,10002,10003,10004,10005,0.0,3.0,50,"以骸, 非强化型, 中体型",117032.4,2054.1843,1480.5,571.68
盗洞暴徒·蛮横力士,11671,Monster_DubiousHero,Hollow Thug - Rampant Brute,900011671,21811,132,60,0.5,5543,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,30001,30012,30003,30004,30005,0.0,5.0,100,"生物, 中体型, 首领",5408037.45,4304.0052,13026.05,952.8
弗瑟尔,11681,Monster_Fossor,Fossor,900011681,1238,76,40,0.5,662,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 灰色",306962.1,2478.0636,1555.7,635.2
弗瑟尔,11682,Monster_Fossor,Fossor,900011682,1514,76,40,0.5,992,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 小体型, 灰色",375396.3,2478.0636,2331.2,635.2
弗瑟尔·蓄能型,11683,Monster_FossorRed,Fossor - Energized,900011683,1238,76,40,0.5,662,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 小体型, 红色",306962.1,2478.0636,1555.7,635.2
弗瑟尔·蓄能型,11684,Monster_FossorRed,Fossor - Energized,900011684,1514,76,40,0.5,992,True,0.0,0.0,0.1538,6.501951,0.25,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 小体型, 红色",375396.3,2478.0636,2331.2,635.2
索迪代斯,11691,Monster_Sordidus,Sordidus,900011691,1238,76,40,0.5,662,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 灰色",306962.1,2478.0636,1555.7,635.2
索迪代斯,11692,Monster_Sordidus,Sordidus,900011692,1514,69,40,0.5,992,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 小体型, 灰色",375396.3,2249.8209,2331.2,635.2
索迪代斯·蓄能型,11693,Monster_SordidusRed,Sordidus - Energized,900011693,1238,69,40,0.5,662,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 非强化型, 小体型, 红色",306962.1,2249.8209,1555.7,635.2
